period,addressId,diceName,bet_count
2012-05-24 15:00,3517367,lessthan 48000,77
2012-05-24 16:00,3524394,lessthan 32000,125
2012-05-24 16:00,3517636,lessthan 32768,5
2012-05-24 16:00,3517367,lessthan 48000,46
2012-05-24 17:00,3524394,lessthan 32000,300
2012-05-24 17:00,3517636,lessthan 32768,18
2012-05-24 17:00,3517367,lessthan 48000,51
2012-05-24 18:00,3524394,lessthan 32000,257
2012-05-24 18:00,3517636,lessthan 32768,34
2012-05-24 18:00,3517367,lessthan 48000,28
2012-05-24 19:00,3524394,lessthan 32000,264
2012-05-24 19:00,3517636,lessthan 32768,20
2012-05-24 19:00,3517367,lessthan 48000,103
2012-05-24 20:00,3524394,lessthan 32000,76
2012-05-24 20:00,3517636,lessthan 32768,36
2012-05-24 20:00,3517367,lessthan 48000,34
2012-05-24 21:00,3524394,lessthan 32000,174
2012-05-24 21:00,3517636,lessthan 32768,20
2012-05-24 21:00,3517367,lessthan 48000,100
2012-05-24 22:00,3524394,lessthan 32000,237
2012-05-24 22:00,3517636,lessthan 32768,12
2012-05-24 22:00,3517367,lessthan 48000,83
2012-05-24 23:00,3524394,lessthan 32000,260
2012-05-24 23:00,3517636,lessthan 32768,60
2012-05-24 23:00,3517367,lessthan 48000,53
2012-05-25 00:00,3524394,lessthan 32000,172
2012-05-25 00:00,3517636,lessthan 32768,5
2012-05-25 00:00,3517367,lessthan 48000,61
2012-05-25 01:00,3524394,lessthan 32000,228
2012-05-25 01:00,3517636,lessthan 32768,39
2012-05-25 01:00,3517367,lessthan 48000,173
2012-05-25 02:00,3524394,lessthan 32000,186
2012-05-25 02:00,3517636,lessthan 32768,14
2012-05-25 02:00,3517367,lessthan 48000,72
2012-05-25 03:00,3524394,lessthan 32000,559
2012-05-25 03:00,3517636,lessthan 32768,9
2012-05-25 03:00,3517367,lessthan 48000,123
2012-05-25 04:00,3524394,lessthan 32000,434
2012-05-25 04:00,3517636,lessthan 32768,13
2012-05-25 04:00,3517367,lessthan 48000,142
2012-05-25 05:00,3524394,lessthan 32000,405
2012-05-25 05:00,3517636,lessthan 32768,14
2012-05-25 05:00,3517367,lessthan 48000,85
2012-05-25 06:00,3524394,lessthan 32000,777
2012-05-25 06:00,3517636,lessthan 32768,36
2012-05-25 06:00,3517367,lessthan 48000,125
2012-05-25 07:00,3524394,lessthan 32000,95
2012-05-25 07:00,3517636,lessthan 32768,1
2012-05-25 07:00,3517367,lessthan 48000,22
2012-05-25 08:00,3524394,lessthan 32000,1065
2012-05-25 08:00,3517636,lessthan 32768,30
2012-05-25 08:00,3517367,lessthan 48000,125
2012-05-25 09:00,3524394,lessthan 32000,413
2012-05-25 09:00,3517636,lessthan 32768,14
2012-05-25 09:00,3517367,lessthan 48000,45
2012-05-25 10:00,3524394,lessthan 32000,515
2012-05-25 10:00,3517636,lessthan 32768,13
2012-05-25 10:00,3517367,lessthan 48000,27
2012-05-25 11:00,3524394,lessthan 32000,446
2012-05-25 11:00,3517636,lessthan 32768,13
2012-05-25 11:00,3517367,lessthan 48000,27
2012-05-25 12:00,3524394,lessthan 32000,418
2012-05-25 12:00,3517636,lessthan 32768,57
2012-05-25 12:00,3517367,lessthan 48000,65
2012-05-25 13:00,3524394,lessthan 32000,156
2012-05-25 13:00,3517636,lessthan 32768,6
2012-05-25 13:00,3517367,lessthan 48000,15
2012-05-25 14:00,3524394,lessthan 32000,212
2012-05-25 14:00,3517636,lessthan 32768,11
2012-05-25 14:00,3517367,lessthan 48000,28
2012-05-25 15:00,3524394,lessthan 32000,311
2012-05-25 15:00,3517636,lessthan 32768,8
2012-05-25 15:00,3517367,lessthan 48000,53
2012-05-25 16:00,3524394,lessthan 32000,144
2012-05-25 16:00,3517636,lessthan 32768,5
2012-05-25 16:00,3517367,lessthan 48000,20
2012-05-25 17:00,3524394,lessthan 32000,188
2012-05-25 17:00,3517636,lessthan 32768,11
2012-05-25 17:00,3517367,lessthan 48000,16
2012-05-25 18:00,3524394,lessthan 32000,252
2012-05-25 18:00,3517636,lessthan 32768,6
2012-05-25 18:00,3517367,lessthan 48000,16
2012-05-25 19:00,3524394,lessthan 32000,133
2012-05-25 19:00,3517636,lessthan 32768,1
2012-05-25 19:00,3517367,lessthan 48000,22
2012-05-25 20:00,3524394,lessthan 32000,27
2012-05-25 20:00,3517636,lessthan 32768,8
2012-05-25 20:00,3517367,lessthan 48000,7
2012-05-25 21:00,3524394,lessthan 32000,389
2012-05-25 21:00,3517636,lessthan 32768,7
2012-05-25 21:00,3517367,lessthan 48000,21
2012-05-25 22:00,3524394,lessthan 32000,719
2012-05-25 22:00,3517636,lessthan 32768,13
2012-05-25 22:00,3517367,lessthan 48000,46
2012-05-25 23:00,3524394,lessthan 32000,271
2012-05-25 23:00,3517636,lessthan 32768,2
2012-05-25 23:00,3517367,lessthan 48000,11
2012-05-26 00:00,3524394,lessthan 32000,292
2012-05-26 00:00,3517636,lessthan 32768,35
2012-05-26 00:00,3517367,lessthan 48000,11
2012-05-26 01:00,3524394,lessthan 32000,61
2012-05-26 01:00,3517636,lessthan 32768,6
2012-05-26 01:00,3517367,lessthan 48000,20
2012-05-26 02:00,3524394,lessthan 32000,49
2012-05-26 02:00,3517636,lessthan 32768,31
2012-05-26 02:00,3517367,lessthan 48000,14
2012-05-26 03:00,3524394,lessthan 32000,3
2012-05-26 03:00,3517636,lessthan 32768,1
2012-05-26 03:00,3517367,lessthan 48000,3
2012-05-26 04:00,3524394,lessthan 32000,3
2012-05-26 04:00,3517636,lessthan 32768,0
2012-05-26 04:00,3517367,lessthan 48000,0
2012-05-26 05:00,3524394,lessthan 32000,58
2012-05-26 05:00,3517636,lessthan 32768,38
2012-05-26 05:00,3517367,lessthan 48000,10
2012-05-26 06:00,3524394,lessthan 32000,318
2012-05-26 06:00,3517636,lessthan 32768,98
2012-05-26 06:00,3517367,lessthan 48000,24
2012-05-26 07:00,3524394,lessthan 32000,212
2012-05-26 07:00,3517636,lessthan 32768,42
2012-05-26 07:00,3517367,lessthan 48000,5
2012-05-26 08:00,3524394,lessthan 32000,613
2012-05-26 08:00,3517636,lessthan 32768,65
2012-05-26 08:00,3517367,lessthan 48000,35
2012-05-26 09:00,3524394,lessthan 32000,382
2012-05-26 09:00,3517636,lessthan 32768,33
2012-05-26 09:00,3517367,lessthan 48000,22
2012-05-26 10:00,3524394,lessthan 32000,382
2012-05-26 10:00,3517636,lessthan 32768,35
2012-05-26 10:00,3517367,lessthan 48000,26
2012-05-26 11:00,3524394,lessthan 32000,435
2012-05-26 11:00,3517636,lessthan 32768,0
2012-05-26 11:00,3517367,lessthan 48000,39
2012-05-26 12:00,3524394,lessthan 32000,280
2012-05-26 12:00,3517636,lessthan 32768,18
2012-05-26 12:00,3517367,lessthan 48000,21
2012-05-26 13:00,3524394,lessthan 32000,466
2012-05-26 13:00,3517636,lessthan 32768,20
2012-05-26 13:00,3517367,lessthan 48000,18
2012-05-26 14:00,3524394,lessthan 32000,5
2012-05-26 14:00,3517636,lessthan 32768,3
2012-05-26 14:00,3517367,lessthan 48000,13
2012-05-26 15:00,3524394,lessthan 32000,223
2012-05-26 15:00,3517636,lessthan 32768,6
2012-05-26 15:00,3517367,lessthan 48000,44
2012-05-26 16:00,3524394,lessthan 32000,316
2012-05-26 16:00,3517636,lessthan 32768,13
2012-05-26 16:00,3517367,lessthan 48000,101
2012-05-26 17:00,3524394,lessthan 32000,155
2012-05-26 17:00,3517636,lessthan 32768,6
2012-05-26 17:00,3517367,lessthan 48000,98
2012-05-26 18:00,3524394,lessthan 32000,136
2012-05-26 18:00,3517636,lessthan 32768,1
2012-05-26 18:00,3517367,lessthan 48000,28
2012-05-26 19:00,3524394,lessthan 32000,364
2012-05-26 19:00,3517636,lessthan 32768,22
2012-05-26 19:00,3517367,lessthan 48000,143
2012-05-26 20:00,3524394,lessthan 32000,209
2012-05-26 20:00,3517636,lessthan 32768,23
2012-05-26 20:00,3517367,lessthan 48000,92
2012-05-26 21:00,3524394,lessthan 32000,62
2012-05-26 21:00,3517636,lessthan 32768,11
2012-05-26 21:00,3517367,lessthan 48000,22
2012-05-26 22:00,3524394,lessthan 32000,293
2012-05-26 22:00,3517636,lessthan 32768,34
2012-05-26 22:00,3517367,lessthan 48000,77
2012-05-26 23:00,3524394,lessthan 32000,75
2012-05-26 23:00,3517636,lessthan 32768,15
2012-05-26 23:00,3517367,lessthan 48000,49
2012-05-27 00:00,3524394,lessthan 32000,166
2012-05-27 00:00,3517636,lessthan 32768,8
2012-05-27 00:00,3517367,lessthan 48000,152
2012-05-27 01:00,3524394,lessthan 32000,92
2012-05-27 01:00,3517636,lessthan 32768,21
2012-05-27 01:00,3517367,lessthan 48000,86
2012-05-27 02:00,3524394,lessthan 32000,94
2012-05-27 02:00,3517636,lessthan 32768,4
2012-05-27 02:00,3517367,lessthan 48000,158
2012-05-27 03:00,3524394,lessthan 32000,153
2012-05-27 03:00,3517636,lessthan 32768,0
2012-05-27 03:00,3517367,lessthan 48000,102
2012-05-27 04:00,3524394,lessthan 32000,148
2012-05-27 04:00,3517636,lessthan 32768,5
2012-05-27 04:00,3517367,lessthan 48000,119
2012-05-27 05:00,3524394,lessthan 32000,135
2012-05-27 05:00,3517636,lessthan 32768,33
2012-05-27 05:00,3517367,lessthan 48000,144
2012-05-27 06:00,3524394,lessthan 32000,67
2012-05-27 06:00,3517636,lessthan 32768,8
2012-05-27 06:00,3517367,lessthan 48000,130
2012-05-27 07:00,3524394,lessthan 32000,141
2012-05-27 07:00,3517636,lessthan 32768,24
2012-05-27 07:00,3517367,lessthan 48000,52
2012-05-27 08:00,3524394,lessthan 32000,131
2012-05-27 08:00,3517636,lessthan 32768,35
2012-05-27 08:00,3517367,lessthan 48000,21
2012-05-27 09:00,3524394,lessthan 32000,99
2012-05-27 09:00,3517636,lessthan 32768,18
2012-05-27 09:00,3517367,lessthan 48000,114
2012-05-27 10:00,3524394,lessthan 32000,147
2012-05-27 10:00,3517636,lessthan 32768,10
2012-05-27 10:00,3517367,lessthan 48000,147
2012-05-27 11:00,3524394,lessthan 32000,105
2012-05-27 11:00,3517636,lessthan 32768,9
2012-05-27 11:00,3517367,lessthan 48000,125
2012-05-27 12:00,3524394,lessthan 32000,46
2012-05-27 12:00,3517636,lessthan 32768,281
2012-05-27 12:00,3517367,lessthan 48000,90
2012-05-27 13:00,3524394,lessthan 32000,9
2012-05-27 13:00,3517636,lessthan 32768,160
2012-05-27 13:00,3517367,lessthan 48000,86
2012-05-27 14:00,3524394,lessthan 32000,73
2012-05-27 14:00,3517636,lessthan 32768,229
2012-05-27 14:00,3517367,lessthan 48000,88
2012-05-27 15:00,3524394,lessthan 32000,180
2012-05-27 15:00,3517636,lessthan 32768,275
2012-05-27 15:00,3517367,lessthan 48000,78
2012-05-27 16:00,3524394,lessthan 32000,118
2012-05-27 16:00,3517636,lessthan 32768,248
2012-05-27 16:00,3517367,lessthan 48000,57
2012-05-27 17:00,3524394,lessthan 32000,75
2012-05-27 17:00,3517636,lessthan 32768,248
2012-05-27 17:00,3517367,lessthan 48000,116
2012-05-27 18:00,3524394,lessthan 32000,77
2012-05-27 18:00,3517636,lessthan 32768,317
2012-05-27 18:00,3517367,lessthan 48000,106
2012-05-27 19:00,3524394,lessthan 32000,150
2012-05-27 19:00,3517636,lessthan 32768,288
2012-05-27 19:00,3517367,lessthan 48000,89
2012-05-27 20:00,3524394,lessthan 32000,210
2012-05-27 20:00,3517636,lessthan 32768,217
2012-05-27 20:00,3517367,lessthan 48000,82
2012-05-27 21:00,3524394,lessthan 32000,121
2012-05-27 21:00,3517636,lessthan 32768,275
2012-05-27 21:00,3517367,lessthan 48000,62
2012-05-27 22:00,3524394,lessthan 32000,301
2012-05-27 22:00,3517636,lessthan 32768,124
2012-05-27 22:00,3517367,lessthan 48000,103
2012-05-27 23:00,3524394,lessthan 32000,210
2012-05-27 23:00,3517636,lessthan 32768,65
2012-05-27 23:00,3517367,lessthan 48000,201
2012-05-28 00:00,3524394,lessthan 32000,27
2012-05-28 00:00,3517636,lessthan 32768,195
2012-05-28 00:00,3517367,lessthan 48000,100
2012-05-28 01:00,3524394,lessthan 32000,103
2012-05-28 01:00,3517636,lessthan 32768,241
2012-05-28 01:00,3517367,lessthan 48000,75
2012-05-28 02:00,3524394,lessthan 32000,134
2012-05-28 02:00,3517636,lessthan 32768,175
2012-05-28 02:00,3517367,lessthan 48000,142
2012-05-28 03:00,3524394,lessthan 32000,109
2012-05-28 03:00,3517636,lessthan 32768,169
2012-05-28 03:00,3517367,lessthan 48000,198
2012-05-28 04:00,3524394,lessthan 32000,5
2012-05-28 04:00,3517636,lessthan 32768,40
2012-05-28 04:00,3517367,lessthan 48000,59
2012-05-28 05:00,3524394,lessthan 32000,147
2012-05-28 05:00,3517636,lessthan 32768,370
2012-05-28 05:00,3517367,lessthan 48000,300
2012-05-28 06:00,3524394,lessthan 32000,70
2012-05-28 06:00,3517636,lessthan 32768,249
2012-05-28 06:00,3517367,lessthan 48000,89
2012-05-28 07:00,3524394,lessthan 32000,84
2012-05-28 07:00,3517636,lessthan 32768,135
2012-05-28 07:00,3517367,lessthan 48000,88
2012-05-28 08:00,3524394,lessthan 32000,203
2012-05-28 08:00,3517636,lessthan 32768,223
2012-05-28 08:00,3517367,lessthan 48000,45
2012-05-28 09:00,3524394,lessthan 32000,211
2012-05-28 09:00,3517636,lessthan 32768,48
2012-05-28 09:00,3517367,lessthan 48000,80
2012-05-28 10:00,3524394,lessthan 32000,81
2012-05-28 10:00,3517636,lessthan 32768,20
2012-05-28 10:00,3517367,lessthan 48000,9
2012-05-28 11:00,3524394,lessthan 32000,28
2012-05-28 11:00,3517636,lessthan 32768,11
2012-05-28 11:00,3517367,lessthan 48000,18
2012-05-28 12:00,3524394,lessthan 32000,8
2012-05-28 12:00,3517636,lessthan 32768,8
2012-05-28 12:00,3517367,lessthan 48000,8
2012-05-28 13:00,3524394,lessthan 32000,35
2012-05-28 13:00,3517636,lessthan 32768,9
2012-05-28 13:00,3517367,lessthan 48000,23
2012-05-28 14:00,3524394,lessthan 32000,40
2012-05-28 14:00,3517636,lessthan 32768,9
2012-05-28 14:00,3517367,lessthan 48000,67
2012-05-28 15:00,3524394,lessthan 32000,74
2012-05-28 15:00,3517636,lessthan 32768,29
2012-05-28 15:00,3517367,lessthan 48000,64
2012-05-28 16:00,3524394,lessthan 32000,207
2012-05-28 16:00,3517636,lessthan 32768,150
2012-05-28 16:00,3517367,lessthan 48000,229
2012-05-28 17:00,3524394,lessthan 32000,111
2012-05-28 17:00,3517636,lessthan 32768,180
2012-05-28 17:00,3517367,lessthan 48000,247
2012-05-28 18:00,3524394,lessthan 32000,98
2012-05-28 18:00,3517636,lessthan 32768,96
2012-05-28 18:00,3517367,lessthan 48000,161
2012-05-28 19:00,3524394,lessthan 32000,86
2012-05-28 19:00,3517636,lessthan 32768,202
2012-05-28 19:00,3517367,lessthan 48000,160
2012-05-28 20:00,3524394,lessthan 32000,71
2012-05-28 20:00,3517636,lessthan 32768,70
2012-05-28 20:00,3517367,lessthan 48000,174
2012-05-28 21:00,3524394,lessthan 32000,48
2012-05-28 21:00,3517636,lessthan 32768,48
2012-05-28 21:00,3517367,lessthan 48000,141
2012-05-28 22:00,3524394,lessthan 32000,211
2012-05-28 22:00,3517636,lessthan 32768,122
2012-05-28 22:00,3517367,lessthan 48000,298
2012-05-28 23:00,3524394,lessthan 32000,70
2012-05-28 23:00,3517636,lessthan 32768,12
2012-05-28 23:00,3517367,lessthan 48000,52
2012-05-29 00:00,3524394,lessthan 32000,10
2012-05-29 00:00,3517636,lessthan 32768,104
2012-05-29 00:00,3517367,lessthan 48000,88
2012-05-29 01:00,3524394,lessthan 32000,33
2012-05-29 01:00,3517636,lessthan 32768,251
2012-05-29 01:00,3517367,lessthan 48000,24
2012-05-29 02:00,3524394,lessthan 32000,63
2012-05-29 02:00,3517636,lessthan 32768,229
2012-05-29 02:00,3517367,lessthan 48000,80
2012-05-29 03:00,3524394,lessthan 32000,0
2012-05-29 03:00,3517636,lessthan 32768,3
2012-05-29 03:00,3517367,lessthan 48000,1
2012-05-29 04:00,3524394,lessthan 32000,133
2012-05-29 04:00,3517636,lessthan 32768,364
2012-05-29 04:00,3517367,lessthan 48000,323
2012-05-29 05:00,3524394,lessthan 32000,70
2012-05-29 05:00,3517636,lessthan 32768,131
2012-05-29 05:00,3517367,lessthan 48000,186
2012-05-29 06:00,3524394,lessthan 32000,63
2012-05-29 06:00,3517636,lessthan 32768,313
2012-05-29 06:00,3517367,lessthan 48000,238
2012-05-29 07:00,3524394,lessthan 32000,95
2012-05-29 07:00,3517636,lessthan 32768,320
2012-05-29 07:00,3517367,lessthan 48000,85
2012-05-29 08:00,3524394,lessthan 32000,81
2012-05-29 08:00,3517636,lessthan 32768,213
2012-05-29 08:00,3517367,lessthan 48000,102
2012-05-29 09:00,3524394,lessthan 32000,0
2012-05-29 09:00,3517636,lessthan 32768,0
2012-05-29 09:00,3517367,lessthan 48000,0
2012-05-29 10:00,3524394,lessthan 32000,56
2012-05-29 10:00,3517636,lessthan 32768,411
2012-05-29 10:00,3517367,lessthan 48000,168
2012-05-29 11:00,3524394,lessthan 32000,29
2012-05-29 11:00,3517636,lessthan 32768,202
2012-05-29 11:00,3517367,lessthan 48000,209
2012-05-29 12:00,3524394,lessthan 32000,109
2012-05-29 12:00,3517636,lessthan 32768,334
2012-05-29 12:00,3517367,lessthan 48000,86
2012-05-29 13:00,3524394,lessthan 32000,78
2012-05-29 13:00,3517636,lessthan 32768,261
2012-05-29 13:00,3517367,lessthan 48000,127
2012-05-29 14:00,3524394,lessthan 32000,36
2012-05-29 14:00,3517636,lessthan 32768,115
2012-05-29 14:00,3517367,lessthan 48000,111
2012-05-29 15:00,3524394,lessthan 32000,34
2012-05-29 15:00,3517636,lessthan 32768,243
2012-05-29 15:00,3517367,lessthan 48000,39
2012-05-29 16:00,3524394,lessthan 32000,110
2012-05-29 16:00,3517636,lessthan 32768,285
2012-05-29 16:00,3517367,lessthan 48000,161
2012-05-29 17:00,3524394,lessthan 32000,47
2012-05-29 17:00,3517636,lessthan 32768,169
2012-05-29 17:00,3517367,lessthan 48000,231
2012-05-29 18:00,3524394,lessthan 32000,62
2012-05-29 18:00,3517636,lessthan 32768,203
2012-05-29 18:00,3517367,lessthan 48000,24
2012-05-29 19:00,3524394,lessthan 32000,105
2012-05-29 19:00,3517636,lessthan 32768,191
2012-05-29 19:00,3517367,lessthan 48000,35
2012-05-29 20:00,3524394,lessthan 32000,35
2012-05-29 20:00,3517636,lessthan 32768,149
2012-05-29 20:00,3517367,lessthan 48000,47
2012-05-29 21:00,3524394,lessthan 32000,26
2012-05-29 21:00,3517636,lessthan 32768,67
2012-05-29 21:00,3517367,lessthan 48000,7
2012-05-29 22:00,3524394,lessthan 32000,136
2012-05-29 22:00,3517636,lessthan 32768,308
2012-05-29 22:00,3517367,lessthan 48000,30
2012-05-29 23:00,3524394,lessthan 32000,40
2012-05-29 23:00,3517636,lessthan 32768,103
2012-05-29 23:00,3517367,lessthan 48000,23
2012-05-30 00:00,3524394,lessthan 32000,63
2012-05-30 00:00,3517636,lessthan 32768,167
2012-05-30 00:00,3517367,lessthan 48000,129
2012-05-30 01:00,3524394,lessthan 32000,62
2012-05-30 01:00,3517636,lessthan 32768,76
2012-05-30 01:00,3517367,lessthan 48000,103
2012-05-30 02:00,3524394,lessthan 32000,131
2012-05-30 02:00,3517636,lessthan 32768,223
2012-05-30 02:00,3517367,lessthan 48000,236
2012-05-30 03:00,3524394,lessthan 32000,121
2012-05-30 03:00,3517636,lessthan 32768,213
2012-05-30 03:00,3517367,lessthan 48000,199
2012-05-30 04:00,3524394,lessthan 32000,88
2012-05-30 04:00,3517636,lessthan 32768,147
2012-05-30 04:00,3517367,lessthan 48000,138
2012-05-30 05:00,3524394,lessthan 32000,160
2012-05-30 05:00,3517636,lessthan 32768,200
2012-05-30 05:00,3517367,lessthan 48000,188
2012-05-30 06:00,3524394,lessthan 32000,52
2012-05-30 06:00,3517636,lessthan 32768,124
2012-05-30 06:00,3517367,lessthan 48000,21
2012-05-30 07:00,3524394,lessthan 32000,133
2012-05-30 07:00,3517636,lessthan 32768,205
2012-05-30 07:00,3517367,lessthan 48000,116
2012-05-30 08:00,3524394,lessthan 32000,0
2012-05-30 08:00,3517636,lessthan 32768,0
2012-05-30 08:00,3517367,lessthan 48000,0
2012-05-30 09:00,3524394,lessthan 32000,35
2012-05-30 09:00,3517636,lessthan 32768,186
2012-05-30 09:00,3517367,lessthan 48000,87
2012-05-30 10:00,3524394,lessthan 32000,125
2012-05-30 10:00,3517636,lessthan 32768,72
2012-05-30 10:00,3517367,lessthan 48000,174
2012-05-30 11:00,3524394,lessthan 32000,16
2012-05-30 11:00,3517636,lessthan 32768,82
2012-05-30 11:00,3517367,lessthan 48000,63
2012-05-30 12:00,3524394,lessthan 32000,65
2012-05-30 12:00,3517636,lessthan 32768,177
2012-05-30 12:00,3517367,lessthan 48000,218
2012-05-30 13:00,3524394,lessthan 32000,59
2012-05-30 13:00,3517636,lessthan 32768,117
2012-05-30 13:00,3517367,lessthan 48000,109
2012-05-30 14:00,3524394,lessthan 32000,28
2012-05-30 14:00,3517636,lessthan 32768,115
2012-05-30 14:00,3517367,lessthan 48000,82
2012-05-30 15:00,3524394,lessthan 32000,57
2012-05-30 15:00,3517636,lessthan 32768,165
2012-05-30 15:00,3517367,lessthan 48000,106
2012-05-30 16:00,3524394,lessthan 32000,9
2012-05-30 16:00,3517636,lessthan 32768,31
2012-05-30 16:00,3517367,lessthan 48000,71
2012-05-30 17:00,3524394,lessthan 32000,38
2012-05-30 17:00,3517636,lessthan 32768,109
2012-05-30 17:00,3517367,lessthan 48000,109
2012-05-30 18:00,3524394,lessthan 32000,18
2012-05-30 18:00,3517636,lessthan 32768,128
2012-05-30 18:00,3517367,lessthan 48000,114
2012-05-30 19:00,3524394,lessthan 32000,10
2012-05-30 19:00,3517636,lessthan 32768,187
2012-05-30 19:00,3517367,lessthan 48000,87
2012-05-30 20:00,3524394,lessthan 32000,51
2012-05-30 20:00,3517636,lessthan 32768,35
2012-05-30 20:00,3517367,lessthan 48000,57
2012-05-30 21:00,3524394,lessthan 32000,18
2012-05-30 21:00,3517636,lessthan 32768,16
2012-05-30 21:00,3517367,lessthan 48000,60
2012-05-30 22:00,3524394,lessthan 32000,80
2012-05-30 22:00,3517636,lessthan 32768,73
2012-05-30 22:00,3517367,lessthan 48000,99
2012-05-30 23:00,3524394,lessthan 32000,47
2012-05-30 23:00,3517636,lessthan 32768,92
2012-05-30 23:00,3517367,lessthan 48000,213
2012-05-31 00:00,3524394,lessthan 32000,28
2012-05-31 00:00,3517636,lessthan 32768,96
2012-05-31 00:00,3517367,lessthan 48000,187
2012-05-31 01:00,3524394,lessthan 32000,32
2012-05-31 01:00,3517636,lessthan 32768,99
2012-05-31 01:00,3517367,lessthan 48000,170
2012-05-31 02:00,3524394,lessthan 32000,42
2012-05-31 02:00,3517636,lessthan 32768,118
2012-05-31 02:00,3517367,lessthan 48000,204
2012-05-31 03:00,3524394,lessthan 32000,69
2012-05-31 03:00,3517636,lessthan 32768,121
2012-05-31 03:00,3517367,lessthan 48000,133
2012-05-31 04:00,3524394,lessthan 32000,41
2012-05-31 04:00,3517636,lessthan 32768,54
2012-05-31 04:00,3517367,lessthan 48000,190
2012-05-31 05:00,3524394,lessthan 32000,66
2012-05-31 05:00,3517636,lessthan 32768,5
2012-05-31 05:00,3517367,lessthan 48000,149
2012-05-31 06:00,3524394,lessthan 32000,82
2012-05-31 06:00,3517636,lessthan 32768,11
2012-05-31 06:00,3517367,lessthan 48000,105
2012-05-31 07:00,3524394,lessthan 32000,20
2012-05-31 07:00,3517636,lessthan 32768,8
2012-05-31 07:00,3517367,lessthan 48000,97
2012-05-31 08:00,3524394,lessthan 32000,18
2012-05-31 08:00,3517636,lessthan 32768,15
2012-05-31 08:00,3517367,lessthan 48000,152
2012-05-31 09:00,3524394,lessthan 32000,15
2012-05-31 09:00,3517636,lessthan 32768,70
2012-05-31 09:00,3517367,lessthan 48000,166
2012-05-31 10:00,3524394,lessthan 32000,10
2012-05-31 10:00,3517636,lessthan 32768,13
2012-05-31 10:00,3517367,lessthan 48000,112
2012-05-31 11:00,3524394,lessthan 32000,45
2012-05-31 11:00,3517636,lessthan 32768,24
2012-05-31 11:00,3517367,lessthan 48000,72
2012-05-31 12:00,3524394,lessthan 32000,65
2012-05-31 12:00,3517636,lessthan 32768,34
2012-05-31 12:00,3517367,lessthan 48000,225
2012-05-31 13:00,3524394,lessthan 32000,54
2012-05-31 13:00,3517636,lessthan 32768,23
2012-05-31 13:00,3517367,lessthan 48000,106
2012-05-31 14:00,3524394,lessthan 32000,44
2012-05-31 14:00,3517636,lessthan 32768,9
2012-05-31 14:00,3517367,lessthan 48000,97
2012-05-31 15:00,3524394,lessthan 32000,36
2012-05-31 15:00,3517636,lessthan 32768,61
2012-05-31 15:00,3517367,lessthan 48000,101
2012-05-31 16:00,3524394,lessthan 32000,24
2012-05-31 16:00,3517636,lessthan 32768,38
2012-05-31 16:00,3517367,lessthan 48000,66
2012-05-31 17:00,3524394,lessthan 32000,8
2012-05-31 17:00,3517636,lessthan 32768,50
2012-05-31 17:00,3517367,lessthan 48000,115
2012-05-31 18:00,3524394,lessthan 32000,77
2012-05-31 18:00,3517636,lessthan 32768,160
2012-05-31 18:00,3517367,lessthan 48000,185
2012-05-31 19:00,3524394,lessthan 32000,92
2012-05-31 19:00,3517636,lessthan 32768,114
2012-05-31 19:00,3517367,lessthan 48000,102
2012-05-31 20:00,3524394,lessthan 32000,30
2012-05-31 20:00,3517636,lessthan 32768,30
2012-05-31 20:00,3517367,lessthan 48000,108
2012-05-31 21:00,3524394,lessthan 32000,127
2012-05-31 21:00,3517636,lessthan 32768,4
2012-05-31 21:00,3517367,lessthan 48000,162
2012-05-31 22:00,3524394,lessthan 32000,62
2012-05-31 22:00,3517636,lessthan 32768,8
2012-05-31 22:00,3517367,lessthan 48000,95
2012-05-31 23:00,3524394,lessthan 32000,36
2012-05-31 23:00,3517636,lessthan 32768,5
2012-05-31 23:00,3517367,lessthan 48000,100
2012-06-01 00:00,3524394,lessthan 32000,35
2012-06-01 00:00,3517636,lessthan 32768,5
2012-06-01 00:00,3517367,lessthan 48000,135
2012-06-01 01:00,3524394,lessthan 32000,10
2012-06-01 01:00,3517636,lessthan 32768,13
2012-06-01 01:00,3517367,lessthan 48000,135
2012-06-01 02:00,3524394,lessthan 32000,7
2012-06-01 02:00,3517636,lessthan 32768,4
2012-06-01 02:00,3517367,lessthan 48000,126
2012-06-01 03:00,3524394,lessthan 32000,12
2012-06-01 03:00,3517636,lessthan 32768,71
2012-06-01 03:00,3517367,lessthan 48000,121
2012-06-01 04:00,3524394,lessthan 32000,39
2012-06-01 04:00,3517636,lessthan 32768,75
2012-06-01 04:00,3517367,lessthan 48000,173
2012-06-01 05:00,3524394,lessthan 32000,61
2012-06-01 05:00,3517636,lessthan 32768,129
2012-06-01 05:00,3517367,lessthan 48000,209
2012-06-01 06:00,3524394,lessthan 32000,5
2012-06-01 06:00,3517636,lessthan 32768,42
2012-06-01 06:00,3517367,lessthan 48000,168
2012-06-01 07:00,3524394,lessthan 32000,24
2012-06-01 07:00,3517636,lessthan 32768,22
2012-06-01 07:00,3517367,lessthan 48000,266
2012-06-01 08:00,3524394,lessthan 32000,10
2012-06-01 08:00,3517636,lessthan 32768,14
2012-06-01 08:00,3517367,lessthan 48000,193
2012-06-01 09:00,3524394,lessthan 32000,6
2012-06-01 09:00,3517636,lessthan 32768,12
2012-06-01 09:00,3517367,lessthan 48000,89
